s0,s10,s90,s90d
35,23,16,4
106,74,126,22
30,21,16,0
102,74,95,5
92,60,64,1
33,24,13,2
106,60,87,18
118,76,137,17
95,55,76,7
98,62,95,13
109,77,97,19
97,99,101,12
38,29,12,2
95,72,83,10
105,76,151,16
85,49,45,10
84,57,76,7
104,72,96,8
29,21,9,0
103,73,132,13
125,78,134,18
96,57,56,15
52,29,20,0
100,68,89,11
98,72,75,14
81,34,14,0
82,61,55,1
120,83,151,15
91,59,84,5
94,55,82,11
41,34,23,0
97,60,77,8
35,23,5,0
78,55,57,8
94,74,90,10
97,85,102,7
100,66,106,23
89,75,75,5
98,88,129,10
111,67,103,12
93,62,64,10
93,44,27,1
89,65,62,3
85,60,59,6
111,89,168,26
88,68,67,8
111,77,104,8
40,29,17,0
44,29,19,0
103,82,80,10
118,89,162,28
96,72,67,8
25,16,18,8
19,16,9,2
102,76,112,8
52,27,15,0
49,35,11,3
36,27,10,3
114,70,109,25
104,78,87,7
92,64,79,8
96,73,113,12
97,75,73,11
99,41,80,12
27,21,10,2
101,81,100,15
95,71,109,10
51,53,90,10
41,20,14,4
45,35,24,3
100,65,123,22
36,30,19,0
100,69,82,19
40,29,16,1
32,26,13,1
42,19,5,1
98,67,88,7
45,20,6,0
86,61,75,10
99,69,94,18
82,37,23,2
104,81,129,20
86,62,47,7
100,69,88,12
97,64,116,9
100,72,118,13
105,84,113,19
83,61,44,19
95,77,66,19
44,30,21,0
27,17,15,4
90,66,67,8
90,80,88,18
40,33,15,3
103,61,107,13
49,31,21,0
87,44,28,6
111,68,106,18
45,28,14,0
44,29,9,0
37,22,15,0
100,68,107,17
115,77,107,24
34,25,17,1
120,84,157,9
92,53,84,8
117,78,119,13
88,63,53,3
31,18,13,3
36,28,17,0
91,66,67,11
39,32,5,0
118,80,115,11
44,26,11,0
99,49,85,11
98,70,109,15
107,84,133,8
88,71,79,13
108,87,145,16
35,32,16,2
90,73,97,18
114,98,92,19
94,62,96,4
96,68,74,10
101,80,122,26
97,60,93,8
81,41,87,20
113,80,161,22
95,64,86,11
122,79,145,23
29,20,9,4
112,77,152,18
41,29,15,0
110,56,105,35
103,95,97,12
116,86,142,22
43,38,14,0
111,79,117,17
125,99,91,13
106,62,93,7
109,68,112,14
130,90,146,29
98,68,92,9
94,69,87,11
29,15,4,0
105,72,131,20
105,100,138,16
89,59,57,3
46,38,15,0
107,79,87,12
97,67,111,17
88,62,62,4
105,77,145,13
13,17,10,2
27,20,18,4
89,58,66,11
91,67,78,7
82,63,86,11
98,78,96,8
88,64,78,12
106,66,98,9
49,32,20,0
117,59,97,20
110,67,110,16
105,69,94,9
81,55,76,0
106,69,98,7
28,21,5,0
91,74,83,10
109,66,139,14
100,60,96,9
41,24,12,0
96,73,139,16
83,68,93,12
40,26,21,2
45,32,10,0
101,71,119,10
87,61,58,11
101,87,122,13
24,22,7,0
49,35,22,0
123,74,194,18
99,65,78,9
94,58,53,8
102,67,77,6
122,88,157,22
104,90,178,17
114,86,128,14
92,62,92,12
110,75,105,8
48,24,20,4
93,65,72,7
76,39,18,0
101,77,81,14
105,84,126,11
94,70,96,16
96,65,91,12
125,80,180,19
112,85,143,24
104,66,96,11
46,32,16,2
108,73,66,9
88,60,64,3
110,93,102,11
91,71,117,3
53,37,17,3
102,64,69,5
39,27,13,6
112,71,108,9
99,68,76,12
30,24,14,6
100,60,67,4
11,12,19,1
27,13,12,3
41,27,10,3
37,51,52,6
104,73,110,17
102,78,115,10
35,28,11,5
108,74,111,15
99,75,69,11
39,34,11,0
40,10,13,0
42,34,13,5
81,51,26,0
104,74,97,13
117,94,132,16
25,15,17,3
101,59,69,5
104,65,85,14
103,72,90,20
106,77,108,20
29,23,13,6
107,77,137,20
36,28,9,0
113,82,90,20
100,61,69,4
80,32,25,0
93,62,82,14
109,71,82,7
88,65,66,4
87,67,64,10
104,74,84,7
33,30,7,0
104,69,133,18
97,59,63,6
103,68,105,6
92,65,105,14
47,20,51,6
44,30,10,0
31,26,22,3
42,27,18,3
107,69,136,11
34,18,21,5
45,34,15,2
114,77,150,21
50,36,17,1
102,70,95,15
41,29,21,0
81,67,104,18
95,55,71,16
100,74,73,6
106,75,140,25
88,62,69,8
101,68,99,12
105,76,103,10
88,68,81,7
102,67,78,5
99,67,102,18
81,54,75,14
90,63,94,9
106,87,119,18
87,69,83,13
100,72,100,12
85,63,90,2
110,54,106,9
29,26,8,0
91,62,67,15
108,77,136,13
50,23,26,0
14,13,17,0
102,70,94,14
34,20,7,0
91,59,86,9
112,70,85,12
101,73,161,8
94,70,133,4
40,29,4,2
40,27,7,1
93,57,100,21
118,112,143,23
41,26,9,2
109,86,155,33
29,22,9,0
105,78,143,15
92,64,59,11
84,58,80,11
85,45,29,0
88,72,62,8
95,76,61,3
90,76,82,10
14,18,5,0
39,31,17,4
99,95,136,10
94,66,103,13
38,31,5,0
107,71,102,7
100,61,103,18
95,65,70,11
94,68,109,12
99,66,108,8
82,29,21,4
55,37,19,1
119,73,103,11
79,62,76,11
98,73,108,13
76,55,55,3
83,64,60,0
94,66,75,7
94,53,73,11
61,44,13,3
40,31,15,0
88,71,92,10
54,33,17,2
97,72,100,7
104,61,125,21
122,80,116,14
97,83,96,16
113,91,100,21
86,66,52,4
117,73,91,12
100,67,79,12
102,61,88,10
89,61,62,5
110,71,105,10
94,76,70,5
90,79,148,9
90,77,87,5
100,74,77,10
106,76,91,9
80,70,57,7
44,33,20,0
93,60,50,6
94,68,72,4
88,43,22,0
97,67,81,4
75,57,70,7
102,79,104,18
127,80,145,35
34,27,8,2
90,75,73,6
40,28,13,0
17,22,8,5
96,65,89,12
100,62,78,4
98,75,101,12
92,68,83,12
83,57,58,5
106,70,99,11
35,35,13,0
106,62,96,3
110,44,109,26
106,86,149,14
101,74,59,9
97,69,84,9
99,77,93,4
113,85,141,24
37,29,12,2
114,71,77,14
17,16,17,1
86,63,67,5
107,65,75,6
114,76,123,21
90,58,62,5
97,76,105,11
100,68,138,16
107,72,87,5
35,25,15,1
98,74,81,11
47,30,8,3
86,64,84,10
89,69,94,4
46,32,7,2
38,31,8,0
96,81,92,12
39,32,14,2
87,56,18,0
45,30,18,0
45,31,22,1
85,38,17,1
40,31,18,0
86,64,80,9
98,60,81,13
94,70,123,16
88,58,70,13
32,20,11,0
106,73,145,26
95,61,50,4
93,83,77,6
96,71,84,28
105,59,109,25
107,75,113,18
93,71,71,13
88,56,72,8
80,58,58,4
46,30,20,0
105,59,115,15
96,75,105,15
34,29,11,0
78,41,20,2
94,39,14,0
92,68,86,16
104,63,66,2
21,16,10,1
31,30,11,3
103,69,123,23
31,26,9,0
79,55,63,10
14,14,10,0
31,19,26,0
11,11,3,0
97,90,131,14
115,72,95,7
54,33,26,0
109,74,136,23
33,20,14,0
96,79,104,23
50,24,20,1
90,70,74,12
96,71,71,4
39,23,7,2
113,73,107,15
38,29,8,0
93,68,88,13
35,24,10,2
76,82,73,14
91,53,23,6
34,21,16,0
94,72,85,14
91,74,83,2
104,80,116,17
36,25,8,1
29,25,14,0
114,84,101,14
96,60,100,18
96,61,74,9
79,55,47,5
92,80,90,6
46,30,11,0
94,71,73,7
79,53,67,1
104,72,99,12
43,29,17,0
101,76,88,6
119,88,138,18
90,39,29,4
87,70,62,17
99,59,88,17
113,76,110,8
100,71,108,20
110,77,108,17
93,75,81,3
103,76,107,19
79,53,67,3
89,56,55,14
101,78,90,8
110,85,116,15
93,62,89,14
97,69,96,11
117,75,131,15
114,85,124,13
101,68,86,2
112,71,119,16
46,29,14,2
112,80,114,17
28,26,15,1
109,78,121,32
116,75,103,15
103,71,100,13
82,60,47,6
100,75,85,19
32,26,11,0
42,33,8,0
94,75,69,14
40,34,14,1
86,63,75,14
112,68,35,2
120,76,146,24
90,65,76,4
47,24,14,0
78,35,13,1
44,29,11,2
43,16,21,1
98,67,92,11
90,70,85,10
12,15,0,0
104,68,95,12
97,78,93,7
98,79,85,5
38,29,18,7
80,75,76,9
91,75,84,15
36,25,10,0
96,77,52,4
45,29,13,0
95,69,80,11
53,30,14,1
86,75,85,6
40,29,11,0
44,22,20,3
93,69,71,8
104,70,106,15
101,59,81,9
41,36,12,0
38,26,8,1
38,28,11,0
104,83,94,14
98,69,44,5
75,36,24,4
132,68,127,16
44,32,8,0
47,27,11,0
96,61,104,14
112,66,106,23
38,22,8,0
45,33,15,3
82,59,58,7
97,56,75,10
92,59,88,18
89,65,66,16
87,56,63,4
25,18,13,0
97,79,78,13
40,33,13,0
96,77,52,6
83,61,72,17
97,63,73,10
101,69,122,21
22,22,8,0
108,68,141,17
115,67,81,11
105,58,98,13
104,83,99,11
26,20,20,3
48,35,6,4
99,72,94,3
99,77,82,3
35,30,15,0
117,75,122,20
31,21,5,0
122,82,141,26
109,86,158,14
13,14,14,4
103,66,105,10
94,61,96,1
80,63,88,7
101,61,85,12
35,31,16,2
102,77,75,5
104,72,163,13
93,62,83,9
49,27,12,0
51,40,18,4
47,34,12,3
99,67,106,15
88,56,65,4
116,87,152,17
38,35,14,3
97,68,104,16
31,29,17,3
100,75,103,15
104,73,102,12
87,67,85,9
105,65,139,12
109,63,130,20
75,42,18,0
122,71,150,30
106,73,105,13
96,62,72,7
94,82,90,13
100,66,93,14
31,29,19,4
86,60,58,5
40,27,14,2
27,26,11,8
95,83,125,13
78,64,76,4
112,76,126,22
109,65,126,25
99,57,92,8
34,20,12,0
93,52,53,7
100,78,148,30
100,68,61,9
98,78,81,13
40,29,20,5
94,70,97,14
92,64,70,7
120,71,89,12
29,20,13,1
110,83,118,4
87,57,81,7
103,60,103,9
101,69,102,12
99,73,85,11
124,64,137,24
100,79,88,16
96,78,106,7
90,69,67,12
44,35,12,4
100,71,76,3
98,72,95,22
86,58,45,6
110,73,101,7
110,74,124,10
52,34,16,0
106,86,83,10
95,70,53,6
87,52,65,11
96,60,77,9
101,78,112,11
123,89,147,27
81,64,64,5
92,72,87,9
105,66,76,9
102,60,100,7
39,30,11,5
107,78,77,8
105,70,102,10
152,124,141,21
28,27,8,0
96,67,104,15
97,74,101,7
97,77,121,19
91,64,62,8
12,11,9,2
112,73,108,18
87,67,82,8
38,26,11,3
80,62,65,2
93,57,96,5
97,75,86,11
11,6,9,4
34,23,10,0
44,31,13,1
108,70,131,19
96,77,101,1
98,39,17,0
41,25,9,0
37,33,12,0
110,65,92,19
102,66,76,14
89,40,21,1
117,63,128,13
35,28,9,0
102,75,76,15
98,66,82,14
65,33,13,0
101,74,72,5
103,73,95,9
112,79,132,23
93,65,90,7
96,68,94,7
22,21,11,0
97,59,71,15
37,28,15,3
100,66,67,7
106,76,89,10
94,39,90,13
97,70,82,8
84,69,91,9
33,28,13,0
101,60,98,14
105,69,71,11
45,36,10,0
103,76,92,8
26,20,10,0
107,62,90,11
106,92,149,23
22,15,7,2
44,26,8,0
95,69,76,9
105,77,88,13
88,70,59,4
95,67,80,7
100,82,101,11
105,70,46,8
29,24,12,0
92,70,81,5
82,68,61,2
13,12,8,1
105,75,111,13
109,71,102,19
88,76,77,7
104,70,130,15
35,22,13,0
33,26,16,0
107,61,98,7
113,73,97,15
102,47,23,2
102,67,84,14
106,83,82,13
96,70,72,10
98,73,112,7
44,32,12,1
113,94,124,14
93,56,76,7
32,20,18,6
93,53,76,5
100,69,97,13
115,72,137,14
122,76,125,17
97,78,74,6
40,30,18,0
117,46,127,31
90,66,55,10
57,33,20,1
98,57,75,15
86,80,78,10
101,62,134,20
38,27,4,0
89,65,72,7
119,74,114,12
90,66,60,8
103,72,77,5
85,67,85,11
107,82,97,20
79,64,78,6
97,77,93,3
37,24,13,0
105,67,120,16
110,75,162,18
113,90,118,16
42,30,13,4
42,26,13,1
106,105,109,12
89,35,21,0
100,65,87,14
98,58,99,20
87,57,65,9
41,26,17,1
100,74,113,16
99,66,97,11
83,71,86,9
80,67,71,8
32,19,13,3
101,69,96,15
111,90,128,34
101,77,130,16
101,67,81,10
95,71,83,16
10,9,14,0
91,64,83,3
110,78,122,26
93,67,98,21
121,84,176,27
90,68,78,8
79,59,55,8
28,31,7,0
93,75,128,19
87,35,16,1
82,68,67,5
102,54,36,2
92,75,107,17
93,64,70,12
42,27,14,0
76,66,85,6
82,56,62,6
47,40,25,0
22,23,13,0
95,61,73,6
30,21,16,0
30,26,7,4
98,69,70,13
103,74,96,4
96,70,110,18
39,25,5,0
95,67,74,10
105,76,127,20
103,76,63,5
42,24,7,0
41,34,7,1
97,87,82,24
14,17,8,2
98,55,101,17
99,69,94,11
12,11,6,4
110,68,152,15
52,28,16,2
39,29,13,3
48,36,13,2
91,65,75,4
107,61,70,11
110,95,101,17
37,30,10,3
116,83,148,24
26,18,8,3
27,23,9,0
95,69,84,18
90,37,30,2
119,93,107,18
97,68,84,9
101,71,121,4
89,63,56,6
115,71,125,21
87,37,35,2
89,63,74,7
33,18,16,1
97,59,56,8
87,57,58,2
104,79,93,13
115,82,134,22
87,43,34,2
112,83,120,13
101,80,118,14
98,61,103,18
23,25,13,0
40,22,12,1
86,65,87,13
94,75,109,12
113,70,91,13
104,55,83,12
85,66,70,10
96,62,72,11
34,22,6,0
86,80,69,12
100,67,72,17
91,42,28,1
99,76,115,16
87,63,96,13
114,75,113,12
97,86,77,3
50,33,17,0
39,25,12,4
80,60,55,7
40,31,13,2
100,72,94,16
26,20,15,2
85,38,32,2
103,61,95,22
96,79,67,8
41,25,11,0
103,69,98,10
105,66,102,16
91,62,74,8
98,59,77,14
41,29,14,0
103,89,95,24
44,29,19,0
36,21,15,0
34,22,17,0
113,62,96,6
83,66,61,4
102,82,105,19
103,68,94,16
89,66,43,8
107,72,86,13
98,64,93,10
84,65,55,6
80,61,45,6
83,71,90,7
10,11,16,0
99,68,108,9
35,28,17,0
91,70,84,3
79,56,60,14
35,27,10,0
88,63,89,13
24,15,12,3
123,71,163,15
33,28,13,1
26,22,17,0
41,28,18,0
90,68,72,6
103,73,110,19
38,26,14,2
105,69,109,19
127,77,123,22
97,71,110,10
97,55,80,13
99,83,152,16
14,17,10,0
101,76,81,9
40,25,15,4
100,72,117,14
100,73,90,14
89,63,81,4
79,40,17,1
87,62,86,17
100,72,66,16
101,57,95,5
40,28,8,0
40,43,7,0
100,59,89,12
43,23,18,1
98,55,99,17
99,76,106,8
98,67,104,15
101,61,97,19
36,14,10,0
100,53,60,6
105,87,130,15
89,78,137,1
117,76,125,21
92,61,78,12
104,70,105,15
98,81,98,14
90,72,90,13
98,50,96,9
44,36,19,1
84,35,22,2
114,81,122,10
114,78,141,10
34,26,15,0
94,44,32,0
54,43,48,5
37,33,9,1
111,71,109,12
32,20,6,3
90,41,29,4
128,93,124,23
101,73,109,14
104,65,93,9
39,22,24,2
104,75,145,19
89,62,87,14
29,29,10,0
91,55,65,10
112,94,142,24
83,67,74,9
92,65,70,9
97,80,100,16
92,68,54,7
58,38,18,3
94,86,121,31
65,20,25,2
112,96,93,13
89,72,111,8
31,21,8,4
40,27,12,1
37,23,9,2
100,59,68,11
95,80,80,10
97,71,96,12
30,15,12,0
40,20,21,8
110,80,142,20
168,100,155,16
118,76,143,20
84,70,61,3
88,68,64,14
107,86,157,13
91,56,93,7
111,80,103,14
124,80,149,32
113,81,115,13
107,58,87,23
51,24,13,3
91,76,95,8
102,71,125,22
31,32,12,0
56,32,12,0
25,20,7,0
29,25,16,0
88,78,88,5
111,97,107,13
98,70,94,12
116,54,111,22
96,60,70,6
94,58,59,7
111,86,154,26
113,76,129,13
117,126,137,15
123,84,121,30
100,92,108,13
29,18,9,2
33,20,10,1
34,35,8,1
88,68,59,10
109,79,135,14
111,63,94,20
34,32,13,0
44,37,12,2
102,58,62,7
82,66,65,10
103,58,87,10
99,61,93,13
73,37,35,0
107,96,130,22
19,10,10,1
40,23,18,0
98,69,73,13
78,61,68,7
97,63,75,6
107,56,72,13
41,29,8,0
92,52,49,0
46,24,15,0
96,69,100,14
115,73,108,17
92,64,54,11
107,97,121,22
98,60,108,6
97,66,83,17
106,83,92,13
93,65,99,10
33,17,14,2
98,63,114,14
62,41,76,5
33,24,9,0
100,68,111,4
94,41,27,1
89,64,68,2
44,35,11,0
77,69,62,10
40,25,13,0
38,28,16,3
115,75,165,23
11,11,17,0
86,54,73,14
93,65,67,6
118,96,110,11
99,79,121,11
104,71,85,10
110,72,120,21
97,69,143,21
103,80,133,32
116,76,88,5
95,76,85,13
66,32,14,3
89,59,91,10
106,59,68,2
80,45,29,5
92,68,66,4
36,25,8,0
42,28,20,2
49,32,11,1
112,69,76,22
108,60,98,12
50,28,14,1
105,67,75,7
97,66,74,18
88,65,76,17
32,19,10,0
40,35,3,0
40,28,12,0
126,83,105,19
85,64,62,14
115,82,127,6
106,74,116,22
106,57,101,17
31,18,8,0
95,60,93,13
96,69,85,13
93,57,49,4
102,63,132,16
110,80,101,8
87,71,86,13
90,55,54,10
112,77,83,15
109,69,108,11
102,85,143,9
122,111,147,18
39,29,20,2
105,64,75,4
79,65,53,5
97,63,72,12
96,75,93,18
102,66,75,10
28,20,10,1
105,76,89,11
43,23,15,3
89,57,75,4
103,74,96,6
112,81,120,12
38,28,13,3
102,68,106,13
101,74,99,9
113,80,142,16
23,18,19,3
98,58,74,13
36,26,11,1
124,84,68,4
88,75,78,9
98,59,86,12
81,63,74,10
52,37,43,1
41,28,6,4
111,68,102,14
97,78,83,18
100,68,119,19
25,19,12,4
106,63,99,5
103,77,104,21
32,22,14,0
100,58,125,16
98,70,109,4
97,78,89,18
92,51,67,7
46,24,8,3
33,20,9,0
91,76,75,8
33,24,8,0
102,69,100,15
93,69,89,16
82,30,19,7
84,66,52,3
42,25,10,2
113,93,100,15
90,55,96,12
99,63,82,8
107,72,107,13
89,45,24,0
88,64,62,12
92,73,68,12
106,62,74,19
107,82,97,14
104,85,108,15
112,79,111,24
102,59,117,17
85,53,75,7
35,30,12,0
29,18,15,1
107,85,140,22
30,25,18,2
104,59,81,6
87,64,77,10
47,33,19,2
81,56,73,5
14,15,8,5
94,45,20,1
31,29,17,0
108,87,127,14
101,66,93,16
98,60,87,6
34,26,17,3
88,70,76,12
34,21,19,0
96,66,93,6
89,60,68,7
94,74,79,14
37,21,5,0
65,58,58,12
33,29,16,2
95,68,82,3
33,20,19,4
94,72,80,15
28,21,16,0
104,67,114,10
123,69,95,15
34,24,9,3
40,27,24,0
99,74,71,4
90,65,81,10
34,26,8,0
74,31,21,2
100,71,98,6
80,67,94,8
12,11,8,1
105,78,124,15
101,66,88,11
94,69,73,9
95,55,71,8
89,75,66,7
88,61,88,11
98,69,126,16
191,106,162,24
115,63,96,19
97,70,86,13
91,81,75,10
86,70,73,6
98,69,93,12
31,23,12,1
118,96,118,27
92,82,79,12
88,79,85,9
54,33,16,0
28,17,19,0
90,53,76,5
91,71,79,10
99,63,84,15
92,56,83,11
40,31,10,0
94,55,86,14
87,68,76,13
91,62,99,8
94,85,61,8
98,65,91,6
100,67,115,17
103,49,25,3
43,36,4,2
97,65,87,8
11,11,0,3
91,69,86,15
91,60,77,9
102,77,103,10
87,68,72,9
103,74,98,17
109,65,88,22
88,75,70,6
118,76,86,20
88,54,60,6
140,65,155,30
88,63,80,10
105,77,123,22
123,74,132,16
102,72,95,19
109,67,92,17
43,36,9,0
109,77,80,10
20,14,16,3
93,72,103,7
89,37,17,0
87,68,103,8
109,77,128,10
45,37,14,1
115,68,119,20
29,23,8,0
91,68,66,12
109,60,74,11
92,59,93,8
91,78,101,15
55,31,22,0
102,69,84,9
98,73,82,10
30,26,7,3
44,32,7,1
89,52,45,4
90,67,80,17
99,73,107,20
35,18,11,0
112,73,100,10
34,32,8,0
117,81,159,27
20,21,6,0
88,66,105,4
93,67,69,10
98,64,89,5
101,42,20,0
37,20,13,0
91,74,113,10
83,60,54,10
96,76,86,13
114,87,119,23
48,24,29,3
105,76,93,5
87,68,89,20
100,72,84,7
34,20,13,0
90,63,74,9
100,82,87,14
94,77,78,9
102,76,134,12
98,71,87,12
113,71,129,15
33,20,11,0
96,76,129,15
97,68,101,16
43,27,28,0
82,61,60,3
87,62,68,10
119,97,116,11
89,67,67,5
105,90,143,19
105,78,99,16
26,25,9,2
83,61,67,3
44,29,10,0
106,65,88,7
115,106,141,16
84,65,74,8
91,67,79,6
114,80,145,25
120,70,130,14
93,57,73,15
92,70,86,8
97,55,84,18
84,65,66,11
18,17,6,0
28,21,15,4
107,78,121,10
97,59,53,12
94,62,79,12
39,26,8,2
100,68,90,7
107,74,114,13
29,27,29,4
120,75,158,25
107,72,115,17
94,76,88,15
45,24,21,1
107,70,82,6
37,29,12,2
39,31,10,0
12,11,10,0
106,85,82,14
102,77,98,12
92,66,69,6
123,91,117,23
106,91,82,10
24,14,23,0
90,58,46,8
109,78,124,17
108,71,128,23
98,71,75,6
88,71,92,17
88,60,80,8
43,21,14,2
100,72,127,12
88,69,78,11
118,78,114,11
132,86,171,22
98,78,78,4
97,61,97,7
107,78,115,8
28,21,7,0
100,58,93,9
102,85,90,6
103,50,82,9
41,25,18,0
108,64,105,22
96,60,60,10
42,26,17,4
100,81,104,14
104,74,139,23
94,65,78,12
96,59,79,5
108,64,86,10
86,62,45,6
91,53,87,9
100,70,138,29
94,45,17,0
101,71,74,18
122,83,132,17
118,75,140,13
89,68,102,15
32,19,12,0
49,32,15,1
112,70,100,11
28,19,15,3
86,59,95,11
103,76,117,18
82,38,15,3
107,73,116,16
103,72,103,14
42,26,12,3
36,37,80,14
110,67,98,20
91,65,93,13
27,26,16,0
101,76,83,9
103,62,96,24
101,89,117,13
101,77,82,13
80,59,70,3
50,27,13,0
95,77,85,14
122,86,129,28
110,44,89,8
117,46,136,15
111,75,98,11
78,65,62,10
107,58,78,15
111,77,132,22
100,68,100,13
30,36,10,3
118,76,117,12
36,27,11,4
89,63,59,14
63,49,26,1
99,68,101,16
43,28,28,0
98,58,57,5
75,36,66,11
87,64,60,9
87,56,52,4
130,87,197,21
107,69,91,15
44,31,26,1
103,66,77,13
77,44,88,19
79,61,65,15
119,83,92,12
84,64,71,5
30,24,23,2
74,44,50,8
43,26,23,0
104,72,110,14
104,84,122,19
98,76,61,8
105,71,107,16
101,87,124,11
111,85,150,11
113,80,100,13
81,79,93,20
29,17,6,1
45,34,22,0
123,81,118,28
90,63,65,6
89,65,84,8
87,69,62,5
95,79,57,10
105,75,119,13
40,16,16,0
105,73,113,19
91,71,73,4
90,81,81,16
43,29,6,0
102,61,75,9
43,24,12,1
84,66,91,8
25,25,8,0
93,64,73,6
96,78,66,9
15,13,9,2
115,71,104,13
104,73,91,9
22,23,18,3
94,58,72,6
72,53,50,3
94,63,105,8
105,63,88,3
34,22,8,0
112,68,88,13
89,59,73,5
36,29,15,1
78,61,68,6
40,29,17,0
97,59,79,15
100,70,94,22
80,47,102,9
80,53,53,6
109,76,87,14
101,68,96,17
82,64,91,6
113,95,126,32
96,72,82,13
100,70,108,18
29,20,14,0
44,31,8,4
49,27,19,4
30,20,17,0
98,57,79,5
84,57,85,11
97,73,103,17
90,61,51,7
120,52,130,14
104,73,101,18
92,57,51,9
98,64,92,14
40,26,20,1
96,60,84,9
84,57,87,12
103,58,84,6
31,22,6,3
32,18,12,0
101,70,124,10
81,72,92,15
